Tapioca,7,3,4,4,Portuguese,
Gabelle,7,4,3,3,Middle French,
Mastery,7,5,2,3,Old French,
Telling,7,5,2,2,,
Preview,7,4,3,2,Old French,
Preview,7,4,3,2,Old French,
Pacific,7,4,3,3,Latin,
Memento,7,4,3,3,Latin,
Bitters,7,5,2,2,,
Capstan,7,5,2,2,French,
Morocco,7,4,3,3,Spanish,
Glimpse,7,5,2,2,,
Rattler,7,5,2,2,,
Juggler,7,5,2,2,,
Afflict,7,5,2,2,Old French,
Gutless,7,5,2,2,,
Begonia,7,3,4,4,French,
Upsilon,7,4,3,3,,
Hurtful,7,5,2,2,,
Choline,7,4,3,2,,
Hocking,7,5,2,2,,
Fallout,7,4,3,2,,
Monthly,7,6,1,2,,
Forlorn,7,5,2,2,Middle English,
Trooper,7,4,3,2,French,
Mylanta,7,5,2,3,,
Survive,7,4,3,2,Anglo Norman,
Creeper,7,4,3,2,,
Fluency,7,5,2,2,Latin,
Arctium,7,4,3,3,,
Logging,7,5,2,2,,
Bookman,7,4,3,2,Middle English,
Rockies,7,4,3,2,,
Gymnast,7,6,1,2,Ancient Greek,
Blankly,7,6,1,2,,
Achroma,7,4,3,3,,
Beckett,7,5,2,2,,
Whining,7,5,2,2,,
Gobbler,7,5,2,2,,
Mileage,7,3,4,2,,
Proceed,7,4,3,2,Old French,
Judging,7,5,2,1,,
Phantom,7,5,2,2,Middle English,
Splodge,7,5,2,1,,
Slowing,7,5,2,2,,
Trapped,7,5,2,1,,
Thrifty,7,6,1,2,,
Insipid,7,4,3,3,French,
Aidless,7,4,3,2,,
Helping,7,5,2,2,,
Slander,7,5,2,2,Old French,
Snoring,7,5,2,2,,
Penitis,7,4,3,3,,
Jamison,7,4,3,3,,
Confect,7,5,2,2,Latin,
Slander,7,5,2,2,Old French,
Snoring,7,5,2,2,,
Confect,7,5,2,2,Latin,
Thrones,7,5,2,1,,
Boudoir,7,3,4,2,French,
Mediate,7,3,4,3,Late Latin,
Discord,7,5,2,2,Middle English,
Shocked,7,5,2,1,,
Wording,7,5,2,2,,
Barilla,7,4,3,3,Spanish,
Zeolite,7,3,4,2,,
Viewing,7,4,3,2,,
Forming,7,5,2,2,,
Probing,7,5,2,2,,
Mugging,7,5,2,2,,
Thymine,7,5,2,2,,
Marmite,7,4,3,2,French,
Insight,7,5,2,2,Middle English,
Charmed,7,5,2,1,,
Adulate,7,3,4,3,,
Menorah,7,4,3,3,Hebrew,
Pelting,7,5,2,2,,
Dweller,7,5,2,2,,
Anasazi,7,3,4,4,Navajo,
Agitato,7,3,4,4,Italian,
Achylia,7,4,3,4,,
Windsor,7,5,2,2,,
Anaheim,7,3,4,3,German,
Details,7,4,3,2,,
Boggart,7,5,2,2,,
Stanton,7,5,2,2,,
Glorify,7,5,2,3,Middle English,
Parting,7,5,2,2,,
Rasping,7,5,2,2,,
Staples,7,5,2,2,,
Squally,7,5,2,2,,
Avidity,7,4,3,4,Old French,
Beading,7,4,3,2,,
Chachka,7,5,2,2,Yiddish,
Sandbox,7,5,2,2,,
Myanmar,7,5,2,2,Burmese,
Frosted,7,5,2,2,,
Slicing,7,5,2,2,,
Exclaim,7,4,3,2,Middle French,
Shoebox,7,4,3,2,,
Keyhole,7,4,3,2,,
Oedipus,7,3,4,3,Latin,
Lambent,7,5,2,2,Latin,
Songhai,7,4,3,2,,
Marring,7,5,2,2,,
Songhai,7,4,3,2,,
Slither,7,5,2,2,Middle English,
Logbook,7,4,3,2,,
Algiers,7,4,3,2,Arabic,
Aureole,7,2,5,2,Old French,
Akhbari,7,4,3,3,,
Foaming,7,4,3,2,,
Shocker,7,5,2,2,,
Quickie,7,3,4,2,,
Agnomen,7,4,3,3,,
Boozing,7,4,3,2,,
Pertain,7,4,3,2,Old French,
Cracker,7,5,2,2,,
Intense,7,4,3,3,Middle French,
Loosely,7,4,3,2,,
Agonise,7,3,4,3,,
Booklet,7,4,3,2,,
Petunia,7,3,4,4,New Latin,
Paddock,7,5,2,2,Middle English,
Dogfish,7,5,2,2,,
Atoning,7,4,3,3,,
Fouling,7,4,3,2,,
Krishna,7,5,2,2,Sanskrit,
Regards,7,5,2,2,,
Pilsner,7,5,2,2,,
Trinket,7,5,2,2,Old English,
Orpheus,7,4,3,2,,
Swimmer,7,5,2,2,,
Crumble,7,5,2,2,English,
Hanover,7,4,3,3,,
Araneus,7,3,4,3,,
Proteus,7,4,3,2,Ancient Greek,
Spastic,7,5,2,2,Latin,
Animize,7,3,4,3,,
Soonest,7,4,3,2,,
Adaxial,7,3,4,4,Latin,
Luxuria,7,3,4,4,,
Beretta,7,4,3,3,,
Redness,7,5,2,2,,
Posture,7,4,3,2,French,
Orbiter,7,4,3,3,,
Bestial,7,4,3,2,Old French,
Isolate,7,3,4,3,French,
Elderly,7,5,2,3,,
Sedated,7,4,3,3,,
Alerted,7,4,3,3,,
Petting,7,5,2,2,,
Humulin,7,4,3,3,,
Eatable,7,3,4,3,,
Anaemia,7,2,5,4,,
Produce,7,4,3,2,Latin,
Topiary,7,4,3,4,Latin,
Pillage,7,4,3,2,Old French,
Catalog,7,4,3,3,,
Hateful,7,4,3,3,,
Papoose,7,3,4,2,Narragansett,
Cloture,7,4,3,2,French,
Cremate,7,4,3,2,Latin,
Dreaded,7,4,3,2,,
Ghastly,7,6,1,2,Old English,
Toiling,7,4,3,2,,
Decided,7,4,3,3,,
Mariner,7,4,3,3,Anglo Norman,
Andrews,7,5,2,2,,
Burbank,7,5,2,2,,
Smashed,7,5,2,1,,
Swindle,7,5,2,2,Middle High German,
Scanner,7,5,2,2,English,
Amplify,7,5,2,3,Middle English,
Zambian,7,4,3,3,,
Persona,7,4,3,3,Latin,
Engaged,7,4,3,2,,
Baiting,7,4,3,2,,
Legging,7,5,2,2,English,
Started,7,5,2,2,,
Growler,7,5,2,2,,
Surreal,7,4,3,2,,
Jaggery,7,5,2,3,Indo Portuguese,
Exploit,7,4,3,2,Old French,
Beefing,7,4,3,2,,
Spaniel,7,4,3,2,Old French,
Gentian,7,4,3,2,Middle English,
Refresh,7,5,2,2,Old French,
Ascribe,7,4,3,2,Old French,
Alcidae,7,3,4,3,,
Untamed,7,4,3,2,,
Citadel,7,4,3,3,French,
Boxwood,7,4,3,2,Latin,
Steeple,7,4,3,2,Middle English,
Remains,7,4,3,2,,
Audient,7,3,4,4,Latin,
Candour,7,4,3,2,,
Precess,7,5,2,2,,
Ahriman,7,4,3,3,Persian,
Romulus,7,4,3,3,Latin,
Deserve,7,4,3,3,Old French,
Equable,7,3,4,3,Latin,
Rebekah,7,4,3,3,Hebrew,
Birdman,7,5,2,2,,
Aphotic,7,4,3,3,,
Toolbox,7,4,3,2,,
Testing,7,5,2,2,,
Tacking,7,5,2,2,,
Twister,7,5,2,2,,
Lustily,7,5,2,3,,
Blinker,7,5,2,2,,
Coolant,7,4,3,2,,
Disable,7,4,3,3,,
Broaden,7,4,3,2,,
Lamaist,7,4,3,2,,
Masonry,7,5,2,3,French,
Cutting,7,5,2,2,,
Grazing,7,5,2,2,,
Alleged,7,4,3,3,,
Abscind,7,5,2,2,Latin,
Recover,7,4,3,3,Anglo Norman,
Perjure,7,4,3,2,,
Invader,7,4,3,3,,
Stewart,7,5,2,2,,
Varmint,7,5,2,2,Latin,
Alumnus,7,4,3,3,Latin,
Chomsky,7,6,1,2,,
Exposed,7,4,3,2,,
Jugular,7,4,3,3,Late Latin,
Bubonic,7,4,3,3,,
Proudly,7,5,2,2,,
Crafted,7,5,2,2,,
Marking,7,5,2,2,,
Blowout,7,4,3,2,,
Bruiser,7,4,3,2,,
Delving,7,5,2,2,,
Accrete,7,4,3,3,,
Burgess,7,5,2,2,Middle English,
Crofter,7,5,2,2,,
Tigress,7,5,2,2,,
Zooming,7,4,3,2,,
Cardium,7,4,3,3,,
Airwave,7,3,4,2,,
Pincers,7,5,2,2,,
Aplasia,7,3,4,3,,
Derrick,7,5,2,2,,
Imavate,7,3,4,3,,
Dowager,7,4,3,3,Middle French,
Rubbing,7,5,2,2,,
Harding,7,5,2,2,Germanic,
Incense,7,4,3,3,Old French,
Crawler,7,5,2,2,,
Swahili,7,4,3,3,Swahili,
Calcite,7,4,3,2,,
Conquer,7,4,3,2,Old French,
Calcite,7,4,3,2,,
Kipling,7,5,2,2,,
Quicken,7,4,3,2,,
Conquer,7,4,3,2,Old French,
Hubbard,7,5,2,2,,
Jehovah,7,4,3,3,Hebrew,
Steward,7,5,2,2,Middle English,
Combust,7,5,2,2,Old French,
Odonata,7,3,4,4,Ancient Greek,
Spaying,7,5,2,2,,
Generic,7,4,3,3,Middle French,
Salable,7,4,3,3,,
Crybaby,7,6,1,3,,
Chuckle,7,5,2,2,,
Gushing,7,5,2,2,,
Hurried,7,4,3,2,,
Carious,7,3,4,3,French,
Atavist,7,4,3,3,,
Javelin,7,4,3,3,Middle English,
Slinger,7,5,2,2,,
Descent,7,5,2,2,Middle English,
Hosanna,7,4,3,3,Latin,
Bandung,7,5,2,2,,
Convert,7,5,2,2,Old French,
Barbate,7,4,3,2,Latin,
Smasher,7,5,2,2,English,
Yankees,7,4,3,2,,
Bracing,7,5,2,2,,
Bedpost,7,5,2,2,,
Percale,7,4,3,2,French,
Ordinal,7,4,3,3,Latin,
Pairing,7,4,3,2,,
Assured,7,4,3,2,,
Frazzle,7,5,2,2,,
Madding,7,5,2,2,,
Acerbic,7,4,3,3,Latin,
Peoples,7,4,3,2,,
Olivine,7,3,4,3,,
Beeline,7,3,4,2,,
Bailiff,7,4,3,2,Anglo Norman,
Aphesis,7,4,3,3,Ancient Greek,
Coexist,7,4,3,2,,
Camelia,7,3,4,4,,
Whirler,7,5,2,2,,
Swarthy,7,6,1,2,Old English,
Largest,7,5,2,2,,
Verdict,7,5,2,2,Old French,
Neglect,7,5,2,2,Latin,
Godless,7,5,2,2,,
Girlish,7,5,2,2,,
Girlish,7,5,2,2,,
Godless,7,5,2,2,,
Adaptor,7,4,3,3,,
Cologne,7,4,3,3,French,
Ischium,7,4,3,3,Latin,
Aggress,7,5,2,2,Latin,
Glasgow,7,5,2,2,Proto Brythonic,
Biplane,7,4,3,2,,
Pyjamas,7,5,2,3,English,
Beechen,7,4,3,2,Middle English,
Jadeite,7,3,4,2,,
Bandbox,7,5,2,2,,
Drastic,7,5,2,2,Ancient Greek,
Sounder,7,4,3,2,,
Extract,7,5,2,2,Latin,
Caustic,7,4,3,2,,
Mandara,7,4,3,3,,
Manteau,7,3,4,3,French,
Squared,7,4,3,1,,
Moocher,7,4,3,2,,
Postage,7,4,3,2,,
Atresia,7,3,4,3,,
Oneself,7,4,3,3,,
Conjure,7,4,3,2,Middle English,
Warlord,7,5,2,2,,
Lenient,7,4,3,3,Latin,
Savable,7,4,3,3,,
Faberge,7,4,3,3,,
Fetters,7,5,2,2,,
Garrote,7,4,3,2,Spanish,
Scuttle,7,5,2,2,Old English,
Iberian,7,3,4,4,,
Eyebrow,7,4,3,2,Middle English,
Lantana,7,4,3,3,,
Eighter,7,4,3,2,,
Aptness,7,5,2,2,,
Elysium,7,4,3,4,,
Coville,7,4,3,3,,
Connive,7,4,3,2,French,
Angular,7,4,3,3,Latin,
Drifter,7,5,2,2,,
Olivier,7,3,4,3,,
Staying,7,5,2,2,,
Diopter,7,4,3,3,French,
Araneae,7,2,5,4,,
Laconic,7,4,3,3,Latin,
Cheever,7,4,3,2,,
Outlier,7,3,4,2,,
Stinger,7,5,2,2,,
Basenji,7,4,3,3,,
Oldster,7,5,2,2,,
Cluster,7,5,2,2,Middle English,
Ileitis,7,3,4,3,,
Golfing,7,5,2,2,,
Stinger,7,5,2,2,,
Podagra,7,4,3,3,Ancient Greek,
Brisket,7,5,2,2,Middle English,
Onwards,7,5,2,2,,
Bullion,7,4,3,2,Middle English,
Granada,7,4,3,3,Ancient Greek,
Spandex,7,5,2,2,,
Edition,7,3,4,3,French,
Faculty,7,5,2,3,Middle English,
Barrels,7,5,2,2,,
Zealand,7,4,3,2,,
Azimuth,7,4,3,3,Old French,
Rancher,7,5,2,2,,
Grouper,7,4,3,2,Portuguese,
Exhibit,7,4,3,3,Latin,
Scamper,7,5,2,2,Dutch,
Goulash,7,4,3,2,Hungarian,
Ketosis,7,4,3,3,,
Sundial,7,4,3,3,,
Bucking,7,5,2,2,,
Analyst,7,5,2,3,French,
Placebo,7,4,3,3,Latin,
Droning,7,5,2,2,,
Snifter,7,5,2,2,,
Elitist,7,4,3,3,,
Luddite,7,4,3,2,,
Chekhov,7,5,2,2,,
Jackpot,7,5,2,2,,
Sensory,7,5,2,3,Latin,
Antaeus,7,3,4,3,,
Listing,7,5,2,2,,
Spacing,7,5,2,2,,
Wrinkle,7,5,2,2,Old English,
Recount,7,4,3,2,,
Silique,7,3,4,3,Latin,
Restart,7,5,2,2,,
Ethmoid,7,4,3,2,Ancient Greek,
Cystine,7,5,2,2,Ancient Greek,
Distort,7,5,2,2,Latin,
Rotunda,7,4,3,3,,
Anchovy,7,5,2,3,Spanish,
Dominos,7,4,3,3,,
Alerion,7,3,4,3,,
Thomism,7,5,2,3,,
Astaire,7,3,4,2,,
Balaton,7,4,3,3,Slavic,
Bookend,7,4,3,2,,
Griever,7,4,3,2,,
Jacuzzi,7,4,3,3,,
Sustain,7,4,3,2,Old French,
Aeolian,7,2,5,4,,
Turkish,7,5,2,2,,
Sketchy,7,6,1,2,,
Culvert,7,5,2,2,,
Holmium,7,4,3,3,Latin,
Bulimia,7,3,4,4,,
Bramble,7,5,2,2,Middle English,
Subside,7,4,3,2,Latin,
Jelling,7,5,2,2,,
Litotes,7,4,3,2,Ancient Greek,
Quaking,7,4,3,2,,
Chirico,7,4,3,3,,
Haploid,7,4,3,2,,
Fontina,7,4,3,3,,
Fermion,7,4,3,2,,
Piranha,7,4,3,3,Ere,
Narrate,7,4,3,2,,
Achaian,7,3,4,4,,
Ruching,7,5,2,2,,
Megaton,7,4,3,3,English,
Riviera,7,3,4,3,Italian,
Egghead,7,4,3,2,,
Probate,7,4,3,2,Latin,
Bearish,7,4,3,2,,
Atheism,7,4,3,3,French,
Aureola,7,2,5,3,Latin,
Realism,7,4,3,3,,
Buganda,7,4,3,3,,
Instead,7,4,3,2,Middle English,
Lugging,7,5,2,2,,
Allgood,7,4,3,2,,
Glaring,7,5,2,2,,
Zairean,7,3,4,2,,
Tasting,7,5,2,2,,
Shading,7,5,2,2,,
Lashing,7,5,2,2,,
Affixed,7,4,3,3,,
Crammed,7,5,2,1,,
Graupel,7,4,3,2,German,
Silenus,7,4,3,3,Ancient Greek,
Sneaker,7,4,3,2,,
Biliary,7,4,3,4,French,
Potable,7,4,3,3,Old French,
Hogging,7,5,2,2,,
Copland,7,5,2,2,,
Lisping,7,5,2,2,,
Qabalah,7,4,3,3,,
Copland,7,5,2,2,,
Lisping,7,5,2,2,,
Likable,7,4,3,3,,
Mooning,7,4,3,2,,
Lapping,7,5,2,2,,
Shoring,7,5,2,2,,
Scarred,7,5,2,1,,
Linkage,7,4,3,2,,
Casting,7,5,2,2,English,
Anywise,7,4,3,3,,
Gulping,7,5,2,2,,
Frogman,7,5,2,2,,
Granger,7,5,2,2,Anglo Norman,
Uncouth,7,4,3,2,Old English,
Biretta,7,4,3,3,Italian,
Berried,7,4,3,2,,
Budding,7,5,2,2,,
Martian,7,4,3,2,Latin,
Illegal,7,4,3,3,French,
Braided,7,4,3,2,,
Optical,7,4,3,3,,
Inquest,7,4,3,2,Old French,
Spoiler,7,4,3,2,,
Ragging,7,5,2,2,,
Aquavit,7,3,4,3,Latin,
Hippies,7,4,3,2,,
Bombina,7,4,3,3,,
Baronet,7,4,3,3,,
Demands,7,5,2,2,,
Attuned,7,4,3,2,,
Ductile,7,4,3,2,Old French,
Ariidae,7,2,5,4,,
Cranial,7,4,3,3,,
Biochip,7,4,3,3,,
Antapex,7,4,3,3,,
Abience,7,3,4,3,,
Outlook,7,3,4,2,,
Clearly,7,5,2,2,Middle English,
Settler,7,5,2,2,English,
Leaning,7,4,3,2,,
Fraught,7,5,2,1,Middle English,
Radiate,7,3,4,3,Latin,
Tarnish,7,5,2,2,Middle French,
Drained,7,4,3,1,,
Actifed,7,4,3,3,,
Galleon,7,4,3,2,Old French,
Karbala,7,4,3,3,Arabic,
Barmaid,7,4,3,2,,
Mangler,7,5,2,2,,
Fistful,7,5,2,2,,
Actifed,7,4,3,3,,
Denture,7,4,3,2,French,
Steerer,7,4,3,2,,
Gourmet,7,4,3,2,French,
Cassius,7,4,3,3,Latin,
Gruyere,7,4,3,1,,
Failing,7,4,3,2,,
Agamous,7,3,4,3,Ancient Greek,
Lissome,7,4,3,2,,
Filaria,7,3,4,4,New Latin,
Jumbled,7,5,2,2,,
Enation,7,3,4,3,Latin,
Joshing,7,5,2,2,,
Siberia,7,3,4,4,Russian,
Stabbed,7,5,2,2,,
Adjunct,7,5,2,2,Latin,
Curiage,7,3,4,3,,
Librium,7,4,3,3,,
Lectern,7,5,2,2,Middle English,
Bugging,7,5,2,2,,
Majorca,7,4,3,3,,
Bending,7,5,2,2,,
Satanic,7,4,3,3,,
Caisson,7,4,3,2,French,
Wanness,7,5,2,2,,
Euphony,7,4,3,3,Middle French,
Artiste,7,4,3,2,French,
Willard,7,5,2,2,Old English,
Flavour,7,4,3,2,Middle English,
Samhita,7,4,3,3,Sanskrit,
Caspian,7,4,3,3,Latin,
Pennant,7,5,2,2,Old French,
Andvari,7,4,3,3,Old Norse,
Tinning,7,5,2,2,,
Badness,7,5,2,2,,
Sopping,7,5,2,2,,
Gradate,7,4,3,2,,
Entreat,7,4,3,2,Anglo Norman,
Silvery,7,5,2,3,,
Anosmic,7,4,3,3,,
Flaming,7,5,2,2,,
Closing,7,5,2,2,,
Panache,7,4,3,2,French,
Aerated,7,3,4,3,,
Burying,7,5,2,3,,
Terbium,7,4,3,3,English,
Cussing,7,5,2,2,,
Greener,7,4,3,2,,
Learned,7,4,3,1,Middle English,
Greener,7,4,3,2,,
Sticker,7,5,2,2,,
Hasidic,7,4,3,3,,
Tapping,7,5,2,2,,
Flatter,7,5,2,2,Middle French,
Travail,7,4,3,2,Old French,
Eurasia,7,2,5,3,,
Gremlin,7,5,2,2,,
Prodigy,7,5,2,3,Middle English,
Warping,7,5,2,2,,
Cramped,7,5,2,2,,
Dorking,7,5,2,2,,
Chattel,7,5,2,2,Middle English,
Shaving,7,5,2,2,,
Aspasia,7,3,4,3,,
Isthmus,7,5,2,2,Latin,
Dazzler,7,5,2,2,,
Peiping,7,4,3,2,Mandarin,
Bespoke,7,4,3,2,,
Mourner,7,4,3,2,,
Bowline,7,4,3,2,,
Faceted,7,4,3,3,,
Forcing,7,5,2,2,,
Lawless,7,5,2,2,,
Slaying,7,5,2,2,,
Arcanum,7,4,3,3,Latin,
Caroler,7,4,3,3,,
Abridge,7,4,3,2,Middle English,
Concave,7,4,3,2,Old French,
Antakya,7,4,3,3,,
Loosing,7,4,3,2,,
Betting,7,5,2,2,,
Hanuman,7,4,3,3,,
Ternion,7,4,3,2,Latin,
Tibetan,7,4,3,3,,
Anapest,7,4,3,3,Latin,
Triceps,7,5,2,2,Latin,
Spotted,7,5,2,2,,
Jobless,7,5,2,2,,
Cristal,7,5,2,2,Old Portuguese,
Proline,7,4,3,2,,
Specter,7,5,2,2,French,
Pierced,7,4,3,1,,
Couched,7,4,3,1,,
Toccata,7,4,3,3,Italian,
Stunner,7,5,2,2,,
Polenta,7,4,3,3,Italian,
Junkers,7,5,2,2,,
Marconi,7,4,3,3,,
Cultist,7,5,2,2,,
Cultist,7,5,2,2,,
Tableau,7,3,4,3,French,
Goddard,7,5,2,2,Old High German,
Touched,7,4,3,1,,
Rickety,7,5,2,3,,
Jeffers,7,5,2,2,,
Bergman,7,5,2,2,,
Jiggler,7,5,2,2,,
Yapping,7,5,2,2,,
Mollify,7,5,2,3,Latin,
Pooling,7,4,3,2,,
Castile,7,4,3,2,,
Armored,7,4,3,2,,
Airlift,7,4,3,2,,
Flexion,7,4,3,2,Latin,
Portent,7,5,2,2,,
Comical,7,4,3,3,,
Seminar,7,4,3,3,German,
Vocable,7,4,3,3,French,
Cassava,7,4,3,3,Portuguese,
Morbier,7,4,3,2,,
Bearcat,7,4,3,2,,
Haddock,7,5,2,2,,
Bulging,7,5,2,2,,
Gouging,7,4,3,2,,
Bullpen,7,5,2,2,,
Antares,7,4,3,2,Latin,
Wringer,7,5,2,2,,
Fiefdom,7,4,3,2,,
Zipping,7,5,2,2,,
Gelding,7,5,2,2,Old Norse,
Barbary,7,5,2,3,,
Raiding,7,4,3,2,,
Luminal,7,4,3,3,,
Cattail,7,4,3,2,,
Agenise,7,3,4,3,,
Itemize,7,3,4,3,,
Gliding,7,5,2,2,,
Ananias,7,3,4,4,Ancient Greek,
Femoris,7,4,3,3,,
Auspice,7,3,4,2,Middle French,
Signals,7,5,2,2,,
Anabrus,7,4,3,3,,
Ignoble,7,4,3,3,Middle French,
Kurdish,7,5,2,2,,
Broncho,7,5,2,2,,
Aliform,7,4,3,3,Latin,
Addenda,7,4,3,3,,
Adjudge,7,4,3,2,Old French,
Hydrate,7,5,2,2,French,
Caldera,7,4,3,3,Spanish,
Asiatic,7,3,4,4,,
Gallant,7,5,2,2,Old French,
Forging,7,5,2,2,,
Renting,7,5,2,2,,
Hydrate,7,5,2,2,French,
Betroth,7,5,2,2,Middle English,
Gristle,7,5,2,2,Middle English,
Fellate,7,4,3,2,Latin,
Outcast,7,4,3,2,,
Rigging,7,5,2,2,,
Flaying,7,5,2,2,,
Diction,7,4,3,2,Latin,
Infidel,7,4,3,3,Middle French,
Thicken,7,5,2,2,,
Chagrin,7,5,2,2,French,
Cattell,7,5,2,2,,
Godunov,7,4,3,3,,
Joffrey,7,5,2,2,,
Grizzly,7,6,1,2,,
Bibelot,7,4,3,3,French,
Brothel,7,5,2,2,Middle English,
Figment,7,5,2,2,Late Latin,
Birchen,7,5,2,2,Middle English,
Atomize,7,3,4,3,,
Voiture,7,3,4,2,French,
Realise,7,3,4,2,,
Bromide,7,4,3,2,,
Burette,7,4,3,3,French,
Hulking,7,5,2,2,,
Dempsey,7,5,2,2,,
Ricardo,7,4,3,3,Gothic,
Fathers,7,5,2,2,,
Wrecker,7,5,2,2,,
Tooling,7,4,3,2,,
Foolery,7,4,3,3,,
Gryphon,7,6,1,2,,
Buckeye,7,4,3,2,,
Aciform,7,4,3,3,Latin,
Kittens,7,5,2,2,,
Blocked,7,5,2,1,,
Cornish,7,5,2,2,,
Poacher,7,4,3,2,,
Billing,7,5,2,2,,
Ficelle,7,4,3,3,,
Trample,7,5,2,2,,
Mailing,7,4,3,2,English,
Seaport,7,4,3,2,,
Enclave,7,4,3,2,French,
Lansing,7,5,2,2,,
Bookish,7,4,3,2,,
Sinking,7,5,2,2,,
Enclave,7,4,3,2,French,
Seaport,7,4,3,2,,
Lansing,7,5,2,2,,
Foulard,7,4,3,2,French,
Doppler,7,5,2,2,,
Ayapana,7,3,4,3,,
Furlong,7,5,2,2,Old English,
Battled,7,5,2,2,,
Molding,7,5,2,2,,
Aphonic,7,4,3,3,,
Gnostic,7,5,2,2,Ancient Greek,
Heaving,7,4,3,2,,
Unsound,7,4,3,2,,
Ezekiel,7,3,4,3,Hebrew,
Zymotic,7,5,2,3,,
Grackle,7,5,2,2,New Latin,
Regroup,7,4,3,2,,
Handbag,7,5,2,2,,
Bellhop,7,5,2,2,,
Charged,7,5,2,2,,
Accurst,7,5,2,2,,
Viaduct,7,4,3,3,,
Rubicon,7,4,3,3,,
Acerbly,7,5,2,3,,
Tasking,7,5,2,2,,
Cavalry,7,5,2,3,Middle French,
Britten,7,5,2,2,,
Robbins,7,5,2,2,,
Aerides,7,3,4,2,,
Benelux,7,4,3,3,,
Aquinas,7,3,4,3,,
Ejected,7,4,3,3,,
Chances,7,5,2,2,,
Bursary,7,5,2,3,,
Keeping,7,4,3,2,,
Hideous,7,3,4,3,Middle English,
Milkman,7,5,2,2,,
Wingman,7,5,2,2,,
Bedsore,7,4,3,2,,
Anglian,7,4,3,3,,
Licitly,7,5,2,3,,
Nourish,7,4,3,2,Middle English,
Raffish,7,5,2,2,,
Solving,7,5,2,2,,
Hibachi,7,4,3,3,Japanese,
Comcast,7,5,2,2,,
Digraph,7,5,2,2,Ancient Greek,
Tabling,7,5,2,2,,
Setback,7,5,2,2,,
Oatcake,7,3,4,2,,
Isoline,7,3,4,3,,
Gazette,7,4,3,3,French,
Nabbing,7,5,2,2,,
Fiddler,7,5,2,2,,
Fording,7,5,2,2,,
Oldness,7,5,2,2,Old English,
Sidebar,7,4,3,3,,
Apelike,7,3,4,3,,
Propane,7,4,3,2,,
Jocasta,7,4,3,3,Ancient Greek,
Barkeep,7,4,3,2,,
Daycare,7,4,3,2,,
Kicking,7,5,2,2,,
Dodging,7,5,2,1,,
Arousal,7,3,4,3,,
Conform,7,5,2,2,Middle English,
Retreat,7,4,3,2,,
Variety,7,4,3,5,French,
Actinon,7,4,3,3,,
Priming,7,5,2,2,,
Antedon,7,4,3,3,,
Padlock,7,5,2,2,Middle English,
Clunter,7,5,2,2,,
Sharing,7,5,2,2,,
Pastose,7,4,3,2,,
Belmont,7,5,2,2,,
Sheesha,7,4,3,2,Arabic,
Erasmus,7,4,3,4,Ancient Greek,
Beecher,7,4,3,2,,
Catwalk,7,5,2,2,,
Uruguay,7,3,4,3,Guarana,
Sharpie,7,4,3,2,,
Brahmin,7,5,2,2,,
Elmwood,7,4,3,2,,
Cannery,7,5,2,3,,
Humulus,7,4,3,3,,
Puckish,7,5,2,2,,
Undoing,7,4,3,3,,
Almanac,7,4,3,3,Old French,
Fatally,7,5,2,3,,
Melding,7,5,2,2,Danish,
Chiding,7,5,2,2,,
Argyles,7,5,2,3,,
Vibrate,7,4,3,2,Latin,
Frisson,7,5,2,2,French,
Stardom,7,5,2,2,,
Baghdad,7,5,2,2,Middle Persian,
Charade,7,4,3,2,French,
Sponsor,7,5,2,2,Latin,
Brashly,7,6,1,2,,
Soluble,7,4,3,3,Middle French,
Glottis,7,5,2,2,Ancient Greek,
Hauling,7,4,3,2,,
Idiotic,7,3,4,4,,
Lancing,7,5,2,2,,
Turnkey,7,5,2,2,,
Concoct,7,5,2,2,,
Sparkly,7,6,1,2,,
Defrost,7,5,2,2,,
Astasia,7,3,4,3,,
Mockery,7,5,2,3,Anglo Norman,
Bagpipe,7,4,3,2,,
Eluding,7,4,3,3,,
Redbone,7,4,3,2,,
Branded,7,5,2,2,,
Peeling,7,4,3,2,,
Chitter,7,5,2,2,,
Guiding,7,4,3,2,,
Archway,7,5,2,2,,
Flemish,7,5,2,2,Middle English,
Ramming,7,5,2,2,,
Planner,7,5,2,2,,
Tracker,7,5,2,2,,
Nearest,7,4,3,3,,
Ascitic,7,4,3,3,,
Argyrol,7,5,2,3,,
Potting,7,5,2,2,,
Manipur,7,4,3,3,Hindi,
Luthier,7,4,3,2,French,
Lodging,7,5,2,1,,
Okinawa,7,3,4,4,,
Trouser,7,4,3,2,,
Almoner,7,4,3,3,Old English,
Stutter,7,5,2,2,,
Manisha,7,4,3,3,,
Handout,7,4,3,2,,
Expired,7,4,3,2,,
Baseman,7,4,3,3,,
Organza,7,4,3,3,,
Tracing,7,5,2,2,,
Scuffle,7,5,2,2,,
Turmoil,7,4,3,2,Old French,
Cascade,7,4,3,2,French,
Mazzini,7,4,3,3,,
Causing,7,4,3,2,,
Bidding,7,5,2,2,,
Liberia,7,3,4,4,Latin,
Briefly,7,5,2,2,Old French,
Briefly,7,5,2,2,Old French,
Donator,7,4,3,3,,
Boosted,7,4,3,2,,
Cashbox,7,5,2,2,,
Elegiac,7,3,4,4,Middle French,
Caliche,7,4,3,2,Spanish,
Bigness,7,5,2,2,,
Expanse,7,4,3,3,Latin,
